time,lon,lat,ug1_Hs,ug2_Hs,radar_Hs,ug1_Tp,ug2_Tp,radar_Tp,wind_ms
2021-12-06 18:30:42.600,-78.14025943583333,26.001900969999998,0.7874929048988024,0.5535208756969612,0.6301734270329189,4.864864864864864,6.9230769230769225,6.9230769230769225,7.026453703703706
2021-12-06 19:00:42.500,-78.14126871791667,26.00274560875,0.6677039206330622,0.5640392804212537,0.6274520395454598,4.090909090909091,4.390243902439025,4.390243902439025,7.345837962962964
2021-12-06 19:30:42.500,-78.14256833333333,26.003892385,0.6162276597844285,0.5299870273600982,0.593329031934699,4.090909090909091,5.806451612903226,3.6734693877551017,7.283675925925926
2021-12-06 20:00:42.700,-78.14354098833333,26.00458325375,0.6759822461614952,0.5349053393829062,0.5880057125000661,3.5294117647058822,6.666666666666667,6.666666666666667,5.5688611111111115
2021-12-06 20:30:42.500,-78.14457164166667,26.00530683291667,0.7292573899760784,0.5056565184798169,0.5764794786958944,4.090909090909091,6.9230769230769225,6.9230769230769225,5.909680555555555
2021-12-06 21:00:42.400,-78.14805386666667,26.00511264875,0.6806581898414881,0.48269103720763085,0.5552756535699177,5.294117647058823,7.199999999999999,7.199999999999999,5.9739861111111106
2021-12-06 21:30:42.600,-78.16149376458334,26.008546005,0.6404071766726305,0.5347713417911196,0.6201755416611509,8.181818181818182,4.5,4.5,4.325620370370371
2021-12-06 22:00:42.400,-78.1767841,26.013598855833337,0.5268548633897155,0.48861794111416035,0.5657737731229334,7.826086956521738,4.5,4.615384615384615,3.9590787037037036
2021-12-06 22:30:42.500,-78.19173494666667,26.018496201250002,0.5437252728303914,0.49290956457824847,0.5817659388259678,4.7368421052631575,4.7368421052631575,4.615384615384615,4.289180555555556
2021-12-06 23:00:42.500,-78.21793400916665,26.02581875583333,0.49044038619518443,0.6397297908722633,0.6573073396150961,10.0,9.473684210526315,9.473684210526315,8.584791666666666
2021-12-06 23:30:42.600,-78.25562529,26.033029980833334,0.5831271219467965,0.6236943590984544,0.6737278908189661,8.571428571428571,7.826086956521738,7.826086956521738,7.4079999999999995
2021-12-07 00:01:10.900,-78.28557884173914,26.038934814347826,0.650912949179602,0.5054596522639213,0.5870637149896024,5.294117647058823,5.806451612903226,5.806451612903226,4.987874396135266
2021-12-07 00:30:42.500,-78.30477952625,26.042991177083334,0.5047429116564333,0.44540979131078845,0.529883231268625,5.454545454545454,4.390243902439025,4.390243902439025,4.891509259259259
2021-12-07 01:00:42.500,-78.32469978083334,26.04546726958333,0.5689509377428467,0.5008269394132385,0.5884947613176584,5.454545454545454,5.625,5.625,5.020120370370369
2021-12-07 01:30:42.600,-78.35730430875,26.05034903166667,0.48789536292933344,0.6445150851581379,0.6704981395533678,10.0,9.473684210526315,9.473684210526315,4.964388888888888
2021-12-07 02:00:42.700,-78.39707607833334,26.057349687500004,0.6002562872333308,0.6567706246355415,0.6987457617508893,10.0,9.473684210526315,10.0,4.63
2021-12-07 02:30:42.600,-78.43582980333333,26.064905104166666,0.6790857870177583,0.6343303352578927,0.6792554336138169,10.0,9.473684210526315,9.473684210526315,4.52925462962963
2021-12-07 03:00:42.500,-78.47394817454547,26.07258718833333,0.48365213129041645,0.5329397088804628,0.5692848109995357,10.0,9.0,9.0,5.430604166666667
2021-12-07 03:30:42.500,-78.51317036116163,26.07872671222222,0.5711552268633348,0.5277525115712981,0.5388827914734491,10.588235294117647,9.0,9.0,6.032932870370369
2021-12-07 04:00:42.600,-78.55254785510103,26.084829178888885,3.4457373954129293,0.6288633525949991,0.647261379513282,7.5,9.473684210526315,9.473684210526315,7.515175925925926
2021-12-07 04:30:42.500,-78.69192755101011,26.091062470555556,4.959224205166497,0.7647942731285093,0.8099409754088708,5.999999999999999,8.571428571428571,8.571428571428571,8.27826851851852
2021-12-07 05:00:42.500,-79.03179495291667,26.0989772025,0.5712727996768869,0.6775211241206375,0.7237364000611713,10.0,9.473684210526315,9.473684210526315,6.580601851851851
2021-12-07 05:30:42.500,-79.06978533291668,26.095506230416664,0.5671851330862134,0.6023414571317093,0.6684800240141786,10.0,8.571428571428571,8.571428571428571,8.516199074074075
2021-12-07 06:00:42.500,-79.10388960458333,26.076252255416666,0.5650228038832888,0.5859880544536902,0.6597853767452062,9.0,9.0,9.0,8.968481481481481
2021-12-07 06:30:42.600,-79.13627275,26.059821355416663,0.4861328871785009,0.5127473846182622,0.5665512672464493,9.473684210526315,9.0,9.0,9.407902777777776
2021-12-07 07:00:42.900,-79.16790411999999,26.042884775416667,0.43936887309076006,0.4494593031891413,0.4953999178541789,11.25,10.588235294117647,10.588235294117647,9.373606481481483
2021-12-07 07:30:42.600,-79.19917340125001,26.023081939999997,0.42298713562667845,0.41690886836302143,0.48467532033227495,10.588235294117647,10.588235294117647,10.588235294117647,9.056365740740741
2021-12-07 08:00:42.400,-79.23231689708334,25.90365016791667,0.38291747303733464,0.3932037346855594,0.43849183924542645,11.25,11.25,10.588235294117647,8.282555555555554
2021-12-07 08:30:42.600,-79.26627878173913,25.58366924173913,0.35054614274135554,0.3852620885607898,0.42228227294555293,11.999999999999998,11.999999999999998,11.25,5.931768115942028
2021-12-07 09:00:42.600,-79.30236953541667,25.562664402916667,0.3579319718414246,0.40858900673650733,0.432067752632284,11.999999999999998,11.25,11.25,5.620305555555557
2021-12-07 09:30:42.500,-79.33998339083334,25.54613122375,0.33139439791303893,0.3899238827287742,0.4138572116174765,11.999999999999998,3.5999999999999996,3.5999999999999996,6.031861111111112
2021-12-07 10:00:42.500,-79.37826333916666,25.532033545,0.3515885815471976,0.4094359915633673,0.41874310070975646,11.999999999999998,12.857142857142858,3.829787234042553,5.8946759259259265
2021-12-07 10:30:42.600,-79.41640016916666,25.519169455833335,0.3815159866315723,0.4295685938605313,0.46507680348101477,11.25,11.25,11.25,4.707166666666666
2021-12-07 11:00:42.500,-79.44936057875,25.50922498375,0.3884116706877564,0.437849018678848,0.4685737120268891,9.0,9.473684210526315,9.473684210526315,4.8357777777777775
2021-12-07 11:30:42.500,-79.47850196333333,25.500193064166666,0.4218180458622378,0.4579378516314287,0.4998654597336008,10.588235294117647,10.0,10.0,4.795050925925925
2021-12-07 12:00:42.400,-79.5079567125,25.491312489583333,0.4313838164907668,0.4685820655934772,0.5262341589421572,10.588235294117647,10.0,10.0,5.680324074074074
2021-12-07 12:30:42.500,-79.53582761458334,25.483555191666664,0.5125291337730202,0.5370011041528293,0.5980779282384201,5.142857142857142,5.625,5.625,5.474546296296296
2021-12-07 13:00:42.600,-79.56051998666668,25.475767796666663,0.51567035189466,0.5793062618361944,0.6397697404606917,5.454545454545454,6.206896551724138,6.206896551724138,4.121986111111111
2021-12-07 13:30:42.600,-79.6038838125,25.467451830416667,0.5193427167426411,0.5573628723934771,0.6219903774058678,5.625,6.428571428571429,6.428571428571429,2.883032407407408
2021-12-07 14:00:42.700,-80.0103614675,25.4699662675,0.4522637726728983,0.5074887847041749,0.54668191036058,3.829787234042553,3.5999999999999996,3.829787234042553,3.9912314814814813
2021-12-07 14:30:42.600,-80.02126143166667,25.48010395916667,0.4096959535218841,0.4591122389001724,1.1615490008706888,4.0,3.75,20.0,4.5678379629629635
2021-12-07 15:00:42.500,-80.02703286416666,25.484087780833335,0.42981721130993017,0.305481898006716,0.3613065791200541,4.615384615384615,3.5294117647058822,3.5294117647058822,3.545379629629629
2021-12-07 15:30:42.500,-80.02747007250001,25.481279579166667,0.40486626182449054,0.325879127272761,0.3766527601712382,4.615384615384615,3.1578947368421053,3.1578947368421053,2.585083333333334
2021-12-07 16:00:42.400,-80.02867147458333,25.478931822499998,0.3840940946204857,0.32229283443325185,0.3814915730736005,4.615384615384615,3.2727272727272725,3.2727272727272725,2.9280462962962965
2021-12-07 16:30:42.600,-80.03608222625,25.469895217916662,0.35777658762326897,0.4149807847686119,0.4401111543277319,8.571428571428571,6.428571428571429,6.428571428571429,2.1328009259259257
2021-12-07 17:00:42.500,-80.07845109875,25.458594673333337,0.18527047956989717,0.3275086590084565,2.7516893883916467,12.857142857142858,13.846153846153845,20.0,3.1102453703703703
2021-12-10 21:00:42.500,-79.51649652395834,25.872929833750003,0.7160748387462085,0.6980546238980051,0.8529992087570807,5.142857142857142,4.7368421052631575,4.7368421052631575,7.411215277777778
2021-12-10 21:30:42.500,-79.50466327111111,26.05685037902778,0.7631519306618137,0.780458646238844,0.9599533805003715,4.864864864864864,4.864864864864864,4.864864864864864,6.982868827160494
2021-12-10 22:00:42.500,-79.49248181229167,26.106004017291667,0.8839610128297094,0.9351372984284027,6.379735770137833,4.864864864864864,4.7368421052631575,5.142857142857142,6.9953726851851865
2021-12-10 22:30:42.400,-79.48291010499999,26.154789105208334,0.8636933642179143,0.8762568596065756,8.813173692918443,4.864864864864864,4.7368421052631575,11.999999999999998,7.845277777777778
2021-12-10 23:00:43.500,-79.47383547916667,26.202223033750002,1.0391742553875583,1.0361971556794125,4.11676476701893,5.0,4.7368421052631575,20.0,8.46261111111111
2021-12-10 23:30:42.500,-79.46616642083335,26.24680655708333,1.0268081488247969,1.0937338595948178,3.4137839703654684,5.999999999999999,4.864864864864864,5.999999999999999,7.991037037037037
2021-12-11 00:00:42.400,-79.46197822333333,26.288325689583335,0.9842341056042202,1.2124362584948318,2.2332950452314346,5.454545454545454,5.294117647058823,5.294117647058823,7.292249999999999
2021-12-11 00:30:42.600,-79.45741587541669,26.32742345833333,0.9333073176499923,1.128997410890255,1.1308537937122454,5.454545454545454,5.0,5.0,7.476592592592593
2021-12-11 01:00:42.700,-79.44838748666668,26.364513375,0.9684793553517584,1.1118619017604814,2.1531707292492506,5.999999999999999,5.625,5.999999999999999,7.819555555555556
2021-12-11 01:30:42.700,-79.43168672583333,26.39501623,1.0538769338436533,0.9967221680660816,2.9473204430829103,5.454545454545454,5.454545454545454,4.864864864864864,6.927851851851852
2021-12-11 02:00:42.500,-79.42471553958335,26.437308812916665,0.9849330398456372,0.9486508141002495,1.15918167423964,5.806451612903226,5.454545454545454,5.454545454545454,6.940712962962964
2021-12-11 02:30:42.600,-79.42062767416667,26.480510430416672,1.0353036498887391,1.028198830957484,2.282300801010306,5.625,5.0,5.454545454545454,7.23651851851852
2021-12-11 03:00:42.700,-79.41695152583333,26.522882954166665,1.0249265710093696,0.9604505502937742,2.2104004007142533,5.806451612903226,5.294117647058823,7.199999999999999,6.4841435185185174
2021-12-11 03:30:42.600,-79.41627532083334,26.550069220416663,1.1646704544498279,1.0012324507647319,1.2414943327809602,6.666666666666667,5.142857142857142,6.9230769230769225,5.613875
2021-12-11 04:00:43.300,-79.41547006635594,26.690105226694914,1.1861784862792504,0.9828174217955885,1.2995182995330457,6.428571428571429,5.806451612903226,6.428571428571429,5.168023148148148
2021-12-11 04:30:42.600,-79.41440216296611,26.91460607245763,1.0691011076560135,1.0074884600658265,1.180644997784554,6.428571428571429,5.294117647058823,7.199999999999999,5.488479166666667
2021-12-11 05:00:42.500,-79.41346274458333,27.014293547500003,1.2516569300880012,0.990084568065239,1.3573019531492394,6.9230769230769225,5.454545454545454,6.9230769230769225,5.1894583333333335
2021-12-11 05:30:42.600,-79.41247218041667,27.037325382083335,1.2752208267271792,1.0834007379044794,1.4568842434466946,6.666666666666667,4.7368421052631575,7.5,4.672870370370371
2021-12-11 06:00:42.400,-79.41119084541667,27.05977049875,1.2887640763639743,1.1455476664430888,1.5288322618170336,6.428571428571429,5.294117647058823,6.428571428571429,4.302041666666668
2021-12-11 06:30:42.500,-79.40967339500001,27.083230461249997,1.422489616494034,1.1482464708317095,13.756889401424722,6.666666666666667,5.294117647058823,7.826086956521738,4.921518518518519
2021-12-11 07:00:43.300,-79.40772373291666,27.11186118625,1.2772385964569126,1.1463605472931622,13.908003993925067,6.9230769230769225,5.625,8.571428571428571,4.8357777777777775
2021-12-11 07:30:42.500,-79.405931175,27.141817867916668,1.2197329896739664,1.1873465696542937,13.871526018771588,6.206896551724138,5.294117647058823,9.0,4.850782407407408
2021-12-11 08:00:42.500,-79.4048529675,27.17040054166667,1.3124556985961724,1.1960949808188566,13.973060768337064,6.206896551724138,5.625,8.181818181818182,4.2098703703703695
2021-12-11 08:30:42.500,-79.40371235791667,27.19894317875,1.4145056120725075,1.2661282094523223,14.29854034905151,6.666666666666667,5.0,8.571428571428571,3.9826574074074075
2021-12-11 09:00:42.500,-79.40257059041667,27.226206780833333,1.318512571802009,1.1327449335584239,14.248694653289297,6.9230769230769225,5.294117647058823,9.0,3.7211481481481483
2021-12-11 09:30:42.600,-79.40138643791667,27.253857997500006,1.2681240922497208,1.1069958996335572,13.991349083278285,6.206896551724138,5.142857142857142,7.826086956521738,3.526087962962963
